# $Id: proplex.dat 23674 2014-06-27 15:36:10Z sean.kuhnberger $ -*- coding: cp1252-unix -*-

# lexicon of proper names and derivation and inflection endings
# =============================================================


# inflection endings for proper names with noun function
# ======================================================

propnflex % % 1
propnflex s s." 2
propnflex a a." 5
propnflex en N." 2
pname1 diethelm -d."^i."t."h."E."l."m."+ 
pname1 diether -d."^i."t."R."+ 
pname1 dietlind -d."^i."t."l."I."n."t."+ 
pname1 dietlinde -d."i."t."l."^I."n."d."@."+ 
pname1 dietmar -d."^i."t."m."a."AR"+ 
pname1 dietrich -d."^i."t."r."I."ch"+ 
pname1 dirk -d."^I."AR"k."+ 
pname1 dixie -d."^I."k."s."i."+ 
pname1 dominik -d."^O."m."i."n."I."k."+ 
pname1 dora -d."^o."r."a."+ 
pname1 dorian -d."^o."r."i."a."n."+ 
pname1 doris -d."^o."r."I."s."+ 
pname1 dorothea -d."o."r."o."t."^e."a."+ 
pname1 dorothee -d."o."r."o."t."^e."+ 
pname1 dorte -d."^O."AR"t."@."+ 
pname1 dorthe -d."^O."AR"t."@."+ 
pname1 earl -^HQ"AR"l."+ 
pname1 eberhard -^He"b."R."h."^A."AR"t."+ 
pname1 eberhart -^He"b."R."h."^A."AR"t."+ 
pname1 eckart -^HE"k."A."AR"t."+ 
pname1 eckbert -^HE"k."b."E."AR"t."+ 
pname1 eckehard -^HE"k."@."h."^A."AR"t."+ 
pname1 eckehart -^HE"k."@."h."^A."AR"t."+ 
pname1 eckhart -^HE"k."h."^A."AR"t."+ 
pname1 edda -^HE"d."a."+ 
pname1 edgar -^He"t."g."a."AR"+ 
pname1 edith -^He"d."^i."t."+ 
pname1 edmund -^HE"t."m."U."n."t."+ 
pname1 eduard -^He"d."u."A."AR"d."+ 
pname1 egbert -^HE"k."b."E."AR"t."+ 
pname1 egon -^He"g."o."n."+ 
pname1 ehrhard -^He"AR"h."A."AR"t."+ 
pname1 eike -^ai"k."@."+ 
pname1 eleonora -He"l."e."o."n."^o."r."a."+ 
pname1 eleonore -He"l."e."o."n."^o."r."@."+ 
pname1 elfriede -HE"l."f."r."^i."d."@."+ 
pname1 elisabeth -He"l."^i."z."a."b."E."t."+ 
pname1 elke -^HE"l."k."@."+ 
pname1 ellen -^HE"l."N."+ 
pname1 elmar -^HE"l."m."a."AR"+ 
pname1 elsa -^HE"l."z."a."+ 
