# $Id: cluslex.dat 22202 2013-12-04 10:48:45Z sean.kuhnberger $ -*- coding: cp1252-unix -*-

# Consonant and vowel cluster lexcion for analysis of unknown stems
# =================================================================

# the clusters contain the archi-phonemes C.", CH" and HH"
# which are later-on converted to k."/ts" and ch"/X." and
# to vowels including glottal stops by the segmental phonetic 
# two-level rules 


#####################################
# Clusters for German stem analysis #
#####################################

ffin kky k."i." # in english foreign words (milky)
ffin ky k."i." # in english foreign words (milky)
ffin lly l."i." # in english foreign words
ffin ly l."i." # in english foreign words
ffin mmy m."i." # in english foreign words
ffin my m."i." # in english foreign words
ffin nny n."i." # in english foreign words
ffin ny n."i." # in english foreign words
ffin o o." # fango, konto
ffin on O."n." # elektron
ffin or O."AR" # senator
ffin orry O."r."i." # in english foreign words
ffin ory O."r."i." # in english foreign words
ffin oy OY" # in english foreign words
ffin ppy p."i." # in english foreign words
ffin py p."i." # in english foreign words
ffin quy k."i." # just in case
ffin qy k."i." # just in case
ffin rry r."i." # in english foreign words
ffin ry r."i." # in english foreign words
ffin schy sh"i." # in slavic foreign words and russian transcriptions
ffin shy sh"i." # in english foreign words
ffin sky s."k."i." # mostly in polish last names
ffin ssy s."i." # in english foreign words
ffin sy s."i." # in english foreign words
ffin tchy t."sh"i." # in english foreign words
ffin tshy t."sh"i." # in english foreign words
ffin tschy t."sh"i." # in slavic foreign words and russian transcriptions
ffin tty t."i." # in english foreign words
ffin ty t."i." # in english foreign words
ffin u u." # zulu, bantu
ffin uli u."l."i." 10 # tubuli
ffin ulum u."l."U."m." # retikulum
ffin ulus u."l."U."s." # tubulus
ffin um U."m." # plenum
ffin urry OE"r."i." # in english foreign words
ffin ury u."r."i." # in english foreign words
ffin us U."s." # kasus
ffin usse U."s."@." 
ffin vvy v."i."  # in english foreign words
ffin vy v."i."  # in english foreign words
ffin wwy w."i."  # in english foreign words
ffin wy w."i."  # in english foreign words
ffin xxy k."s."i."  # in english foreign words
ffin xy k."s."i."  # in english foreign words
ffin y i." # in english foreign words
ffin zy z."i." # in english foreign words
ffin zzy z."i." # in english foreign words

# fsfin: special stressed lemma-final elements

fsfin é ^e." # in French foreign words
fsfin ée ^e." # in French foreign words
fsfin éri e."r."^i." # in French foreign words
fsfin érie e."r."^i." # in French foreign words
fsfin éry e."r."^i." # in French foreign words
fsfin ø ^oe"
fsfin and ^A."n."d." 
fsfin andin ^A."n."d."I."n." 
fsfin andinnen ^A."n."d."I."n."@."n." 
fsfin ant ^A."n."t." 
fsfin antin ^A."n."t."I."n." 
fsfin antinnen ^A."n."t."I."n."@."n." 
fsfin iös TS"j."^oe"z."
fsfin ie ^i." # aphasie
fsfin ien ^i."@."n." # kolonien
fsfin ier ^i."AR" # -ier
fsfin iertheit ^i."AR"t."h."AI"t." # 
fsfin ierung ^i."r."U."ng" # 
fsfin ion TS"j."^o."n." # fusion
fsfin ismen ^I."s."m."N."
fsfin ismus ^I."s."m."U."s."
fsfin ist ^I."s."t." # 
fsfin isten ^I."s."t."N." # 
fsfin istin ^I."s."t."I."n." # 
fsfin istinnen ^I."s."t."I."n."@."n." # 
fsfin istisch ^I."s."t."I."sh" # ballistisch
fsfin loge l."^o."g."@." 
fsfin logie l."o."g."^i."
fsfin logien l."o."g."^i."@."n."
fsfin login l."^o."g."I."n." 
fsfin loginnen l."^o."g."I."n."@."n." 
fsfin oir w."^a."AR" # boudoir
fsfin ois w."^a." # bourgeois
fsfin oise w."^a."z."@." # bourgeoise
fsfin oisie w."a."z."^i." # bourgeoisie
fsfin one ^o."n."@." # toblerone
fsfin onen ^o."n."@."n." # elektronen
fsfin op ^o."p." # biotop
fsfin oren ^o."r."@."n." # generatoren
fsfin orin ^o."r."I."n." # senatorin
fsfin orinnen ^o."r."I."n."@."n." # senatorinnen
fsfin tion ts"j."^o."n." # station
fsfin tional ts"j."o."n."^a."l." # rational
fsfin uell u."^E."l."
fsfin yse ^y."z."@."

 # temporarily, generic verbs on -ier should be treated separatly
fsfin ieren ^i."r."@."n."
fsfin ierend ^i."r."N."d."+
fsfin ierst ^i."AR"s."t."
fsfin iert ^i."AR"t." 


#####################################
# Clusters for catch-all rule #
#####################################

# xxini = special lemma-initial consonant clusters (possibly empty)
# xxsvcl = cluster containing a stressed vowel
# xxuvcl = cluster containing an unstressed vowel
# xxccl = a consonant cluster

xxini % HH" 5 # glottal stop
xxini sp sh"p."
xxini st sh"t."

xxsvcl œ ^OE"
xxsvcl à ^A."
xxsvcl á ^A."
xxsvcl â ^A."
xxsvcl ã ^A."
xxsvcl ä ^E."
xxsvcl äh ^ae"
xxsvcl äu ^OY"
xxsvcl å ^O." # Swedish
xxsvcl æ ^E."
xxsvcl è ^E."
xxsvcl é ^e."
xxsvcl ée ^e."
xxsvcl ê ^E."
xxsvcl ë ^E."
xxsvcl ì ^I."
xxsvcl í ^I."
xxsvcl î ^I."
xxsvcl ï ^I."
xxsvcl ò ^O."
